time000000000,tempf012010000,tempf020010000,tempf114010000,tempf124010000,tempf134010000,tempf144010000,tempf117010000,tempf127010000,tempf137010000,tempf147010000,tempf202010000,tempf250010000,mflowj022010000,mflowj010010000,mflowj112010000,mflowj122010000,mflowj132010000,mflowj142010000,mflowj201000000,mflowj255000000,p010010000,p022010000,p110010000,p120010000,p130010000,p140010000,p112010000,p122010000,p132010000,p142010000,p204010000,p250010000,p218010000,p228010000,p238010000,p248010000,cntrlvar000000101,cntrlvar000000102,cntrlvar000000104,cntrlvar000000103,cntrlvar000000105,p026050000,q026010000
0,558.1688,596.9468,596.5775,596.5775,596.5775,596.5775,558.1667,558.1667,558.1667,558.1667,373.15,507.0723,1006.1,1006.1,252,252,251,251,89,0,15533600,15517400,15499000,15499000,15499000,15499000,15518000,15518000,15518000,15518000,3190000,3004400,3000000,3000000,3000000,3000000,28000280,192000600,7443228,220000900,29772910,15488600,0
1,558.2105,596.8745,597.0442,597.0442,597.046,597.0443,572.2222,572.2222,572.232,572.2311,373.2451,508.0179,1003.307,1012.232,244.384,244.384,244.3761,244.3788,89,54.11157,15657120,15591980,15542230,15542230,15542230,15542230,15654220,15654220,15654220,15654220,4571713,3055971,3056340,3056340,3056326,3056326,27973680,191819300,38605570,219793000,154422300,15627750,346.4739
2,558.2211,597.0118,597.1366,597.1366,597.137,597.1366,566.9632,566.9632,566.9501,566.9493,373.2493,508.9506,1008.414,984.1497,246.0485,246.0485,246.0499,246.0506,89,73.11113,15828860,15763780,15713180,15713180,15713180,15713180,15825100,15825100,15825100,15825100,4630770,3107498,3108560,3108560,3108560,3108560,28008580,192059700,52477400,220068200,209909600,15686920,162.7896
3,558.2001,597.1508,597.1883,597.1883,597.1884,597.1883,561.4645,561.4645,561.4608,561.4602,373.2506,509.4074,1005.14,987.0216,250.028,250.028,250.0281,250.0282,89,83.16956,15926670,15861540,15811230,15811230,15811230,15811230,15922570,15922570,15922570,15922570,4650594,3132978,3134144,3134144,3134144,3134144,28004100,192026100,54339460,220030200,217357900,15698280,259.6299
4,558.4761,597.1308,597.1441,597.1441,597.1441,597.1441,559.3921,559.3921,559.3919,559.3918,373.2508,509.4989,1001.198,995.6647,251.4689,251.4689,251.4692,251.4693,89,85.61837,15879140,15814170,15764330,15764330,15764330,15764330,15875350,15875350,15875350,15875350,4652471,3138100,3139388,3139388,3139388,3139388,27957600,191706800,55025900,219664400,220103600,15707050,370.0542
5,559.2437,597.2805,597.1044,597.1044,597.1044,597.1044,558.4548,558.4548,558.4538,558.4536,373.2512,509.6331,1003.03,997.8397,250.9166,250.9166,250.9169,250.9169,89,88.55534,15848630,15783760,15733720,15733720,15733720,15733720,15844830,15844830,15844830,15844830,4658728,3145628,3146967,3146967,3146967,3146967,27909070,191375300,55429550,219284400,221718200,15708740,576.096
6,560.1948,597.8199,597.1097,597.1097,597.1097,597.1097,558.0366,558.0366,558.0363,558.0362,373.2512,509.6511,1005.124,1000.38,250.6828,250.6828,250.6829,250.683,89,88.94585,15869330,15804500,15754170,15754170,15754170,15754170,15865360,15865360,15865360,15865360,4659043,3146636,3147984,3147984,3147984,3147984,27887470,191227500,55399930,219115000,221599700,15706240,983.7186
7,560.8835,598.5873,597.1345,597.1345,597.1345,597.1345,557.9449,557.9449,557.9445,557.9445,373.2513,509.66,1004.098,1003.697,251.2102,251.2102,251.2103,251.2103,89,89.12768,15885390,15820650,15770320,15770320,15770320,15770320,15881410,15881410,15881410,15881410,4659336,3147138,3148490,3148490,3148490,3148490,27907090,191361500,55418650,219268600,221674600,15707660,1507.518
8,561.1237,599.2561,597.1865,597.1865,597.1865,597.1865,557.9372,557.9372,557.937,557.9369,373.2513,509.6612,1001.824,1005.214,251.4243,251.4243,251.4243,251.4244,89,89.14619,15882100,15817470,15767210,15767210,15767210,15767210,15878210,15878210,15878210,15878210,4659310,3147201,3148554,3148554,3148554,3148554,27959140,191718300,55405100,219677400,221620400,15714000,2159.446
9,560.9486,599.6041,597.3364,597.3364,597.3364,597.3364,557.9987,557.9987,557.9985,557.9985,373.2513,509.6653,999.9434,1004.887,251.1043,251.1043,251.1043,251.1043,89,89.21099,15881780,15817180,15766970,15766970,15766970,15766970,15877890,15877890,15877890,15877890,4659565,3147432,3148787,3148787,3148787,3148787,28015590,192105600,55432180,220121200,221728700,15721130,3065.575
10,560.5114,599.5891,597.6467,597.6467,597.6467,597.6467,558.1429,558.1429,558.1428,558.1428,373.2513,509.6756,998.1913,1004.128,250.6827,250.6827,250.6828,250.6828,89,89.37711,15889120,15824540,15774430,15774430,15774430,15774430,15885190,15885190,15885190,15885190,4660285,3148010,3149370,3149370,3149370,3149370,28052290,192357400,55529480,220409700,222117900,15724670,4340.222
11,559.9737,599.3,598.0994,598.0994,598.0994,598.0994,558.3907,558.3907,558.3907,558.3907,373.2514,509.6914,996.5008,1003.121,250.2716,250.2716,250.2716,250.2716,89,89.62764,15889990,15825440,15775530,15775530,15775530,15775530,15886050,15886050,15886050,15886050,4661406,3148898,3150268,3150268,3150268,3150268,28065410,192447200,55679410,220512600,222717600,15722880,6116.387
12,559.4425,598.8765,598.5948,598.5948,598.5948,598.5948,558.7318,558.7318,558.7317,558.7317,373.2515,509.7083,995.4543,1001.492,249.7819,249.7819,249.7819,249.7819,89,89.88112,15879920,15815420,15765690,15765690,15765690,15765690,15875970,15875970,15875970,15875970,4662612,3149851,3151229,3151229,3151229,3151229,28063020,192430800,55830560,220493800,223322200,15714940,8415.351
13,559.009,598.439,599.0018,599.0018,599.0018,599.0018,559.1104,559.1104,559.1104,559.1104,373.2515,509.7201,995.3219,999.5296,249.3038,249.3038,249.3038,249.3038,89,90.02689,15864270,15799820,15750200,15750200,15750200,15750200,15860310,15860310,15860310,15860310,4663461,3150512,3151895,3151895,3151895,3151895,28053210,192363500,55926030,220416700,223704100,15700640,11132.19
14,558.7045,598.0601,599.223,599.223,599.223,599.223,559.4446,559.4446,559.4445,559.4445,373.2515,509.722,995.7985,997.9277,249.0314,249.0314,249.0314,249.0314,89,89.98014,15846310,15781860,15732280,15732280,15732280,15732280,15842330,15842330,15842330,15842330,4663590,3150618,3151968,3151968,3151968,3151968,28039590,192270100,55926810,220309700,223707200,15681490,14053.88
15,558.5336,597.7701,599.229,599.229,599.229,599.229,559.6691,559.6691,559.6691,559.6691,373.2515,509.7137,996.6171,996.9433,248.9924,248.9924,248.9924,248.9924,89,89.76768,15825540,15761080,15711490,15711490,15711490,15711490,15821570,15821570,15821570,15821570,4663047,3150151,3151496,3151496,3151496,3151496,28024280,192165200,55841060,220189500,223364200,15659950,17078.72
16,558.4881,597.58,599.0555,599.0555,599.0555,599.0555,559.7505,559.7505,559.7505,559.7505,373.2514,509.6971,997.6793,996.5341,249.1073,249.1073,249.1073,249.1073,89,89.438,15804380,15739880,15690220,15690220,15690220,15690220,15800420,15800420,15800420,15800420,4661990,3149221,3150588,3150588,3150588,3150588,28009600,192064500,55690800,220074100,222763200,15639020,19843.07
17,558.5493,597.4901,598.7721,598.7721,598.7721,598.7721,559.7004,559.7004,559.7004,559.7004,373.2513,509.677,998.8263,996.6625,249.3089,249.3089,249.3089,249.3089,89,89.06397,15785930,15721370,15671630,15671630,15671630,15671630,15781980,15781980,15781980,15781980,4660542,3148088,3149414,3149414,3149414,3149414,27996730,191976300,55503030,219973000,222012100,15620490,22095.09
18,558.6887,597.4914,598.4503,598.4503,598.4503,598.4503,559.5594,559.5594,559.5594,559.5594,373.2513,509.6595,999.8322,997.2374,249.569,249.569,249.569,249.569,89,88.74641,15771000,15706380,15656550,15656550,15656550,15656550,15767050,15767050,15767050,15767050,4659336,3147105,3148422,3148422,3148422,3148422,27986600,191906800,55344460,219893400,221377800,15605070,23676.02
19,558.8708,597.5663,598.1467,598.1467,598.1467,598.1467,559.3616,559.3616,559.3616,559.3616,373.2512,509.6465,1000.567,998.0771,249.8367,249.8367,249.8367,249.8367,89,88.54887,15759100,15694440,15644520,15644520,15644520,15644520,15755160,15755160,15755160,15755160,4658440,3146376,3147718,3147719,3147717,3147719,27980310,191863700,55318580,219844000,221274300,15593000,17582.96
20,559.0585,597.6901,597.899,597.899,597.899,597.899,559.1466,559.1466,559.1469,559.1466,373.2511,509.6369,1001.002,998.9904,250.0635,250.0635,250.0619,250.0641,89,88.40042,15750060,15685360,15635390,15635390,15635390,15635390,15746130,15746130,15746130,15746130,4657760,3145838,3147145,3147145,3147141,3147146,27978560,191851700,55099100,219830200,220396400,15583980,18631.88
21,559.2189,597.8334,597.7268,597.7268,597.7268,597.7268,558.9476,558.9476,558.9475,558.9473,373.2511,509.6346,1001.138,999.8315,250.2322,250.2322,250.2322,250.2323,89,88.41207,15743220,15678510,15628500,15628500,15628500,15628500,15739300,15739300,15739300,15739300,4657612,3145706,3147042,3147042,3147042,3147042,27980930,191867900,55140790,219848900,220563200,15577290,19001.56
22,559.3292,597.9681,597.6357,597.6357,597.6357,597.6357,558.7835,558.7835,558.7836,558.7836,373.2511,509.6359,1001.011,1000.524,250.3336,250.3336,250.3336,250.3336,89,88.48247,15738040,15673330,15623290,15623290,15623290,15623290,15734120,15734120,15734120,15734120,4657704,3145784,3147124,3147124,3147124,3147124,27986320,191904900,55160140,219891200,220640600,15572120,18748.33
