time000000000,tempf012010000,tempf020010000,tempf114010000,tempf124010000,tempf134010000,tempf144010000,tempf117010000,tempf127010000,tempf137010000,tempf147010000,tempf202010000,tempf250010000,mflowj022010000,mflowj010010000,mflowj112010000,mflowj122010000,mflowj132010000,mflowj142010000,mflowj201000000,mflowj255000000,p010010000,p022010000,p110010000,p120010000,p130010000,p140010000,p112010000,p122010000,p132010000,p142010000,p204010000,p250010000,p218010000,p228010000,p238010000,p248010000,cntrlvar000000101,cntrlvar000000102,cntrlvar000000104,cntrlvar000000103,cntrlvar000000105,p026050000,q026010000
0.0,558.1688,596.9468,596.5775,596.5775,596.5775,596.5775,558.1667,558.1667,558.1667,558.1667,373.15,507.0723,1006.1,1006.1,252.0,252.0,251.0,251.0,89,0.0,15533600,15517400,15499000,15499000,15499000,15499000,15518000,15518000,15518000,15518000,3190000,3004400,3000000,3000000,3000000,3000000,8400084,57600180,7443228,66000260,29772910,15488600,0.0
1.0,558.1553,581.1874,596.8238,596.8238,596.8255,596.8238,572.7432,572.7432,572.7437,572.7427,373.2452,508.0065,961.808,1041.045,250.7633,250.7633,250.7647,250.7672,89,53.80752,15499530,15432400,15385580,15385580,15385580,15385580,15496700,15496700,15496690,15496690,4572632,3055340,3055700,3055700,3055706,3055706,8942427,61319060,39887080,70261490,159548300,15328390,2433.334
2.0,558.03,571.8817,596.7388,596.7388,596.7391,596.7388,567.1311,567.1311,567.1315,567.1308,373.2493,508.9516,989.2539,1013.208,253.8706,253.8706,253.871,253.8716,89,73.14013,15293040,15226420,15179720,15179720,15179720,15179720,15290190,15290190,15290190,15290190,4630988,3107553,3108617,3108617,3108617,3108617,8415948,57708780,52489660,66124730,209958700,15151490,966195.6
3.0,557.944,570.3721,596.3638,596.3638,596.3638,596.3638,561.9373,561.9373,561.9353,561.9344,373.2509,509.466,1008.116,1008.251,255.9663,255.9663,255.9662,255.9664,89,84.19198,15142690,15076330,15029080,15029080,15029080,15029080,15139540,15139540,15139540,15139540,4654738,3136259,3137443,3137443,3137444,3137444,8406453,57643620,54832250,66050070,219329000,14993010,7011798.0
4.0,558.2819,570.121,594.467,594.467,594.467,594.467,559.1755,559.1755,559.1756,559.1757,373.2505,509.4471,1019.729,1016.111,258.3214,258.3214,258.3215,258.3216,89,84.74293,15006950,14940400,14892110,14892110,14892110,14892110,15003780,15003780,15003780,15003780,4648787,3135202,3136452,3136452,3136452,3136452,8366401,57369100,54368160,65735500,217472600,14862210,9067973.0
5.0,559.171,570.261,590.1899,590.1899,590.1899,590.1899,556.7204,556.7204,556.72,556.7198,373.2502,509.4233,1031.311,1029.63,262.8818,262.8818,262.8819,262.8819,89,84.91563,14911860,14844590,14794950,14794950,14794950,14794950,14908770,14908770,14908770,14908770,4644069,3133866,3135062,3135062,3135062,3135062,8302206,56928960,53323020,65231160,213292100,14759760,9691825.0
6.0,560.2148,570.8329,584.5317,584.5317,584.5317,584.5317,553.1979,553.1979,553.1977,553.1976,373.249,509.1992,1042.445,1046.43,267.6417,267.6417,267.6417,267.6417,89,81.06345,14842800,14774620,14723740,14723740,14723740,14723740,14839870,14839870,14839870,14839870,4627400,3121342,3122411,3122411,3122411,3122411,8275433,56745440,50704200,65020880,202816800,14683980,9910330.0
7.0,560.887,571.6617,579.4951,579.4951,579.4951,579.4951,549.454,549.454,549.4539,549.4539,373.2478,508.9386,1050.407,1063.335,271.409,271.409,271.4091,271.4091,89,76.37548,14784150,14715220,14663450,14663450,14663450,14663450,14781350,14781350,14781350,14781350,4609566,3106830,3107785,3107785,3107785,3107785,8311363,56991850,48440780,65303210,193763100,14622680,9797623.0
8.0,560.8982,572.3525,575.8297,575.8297,575.8297,575.8297,545.8778,545.8778,545.8776,545.8776,373.2476,508.9096,1054.524,1077.694,274.2686,274.2686,274.2686,274.2687,89,76.81728,14748970,14679560,14627270,14627270,14627270,14627270,14746200,14746200,14746200,14746200,4606588,3105218,3106160,3106160,3106160,3106160,8392476,57548020,48019270,65940500,192077100,14581910,9906106.0
9.0,560.1237,572.5283,573.7698,573.7698,573.7698,573.7698,543.016,543.016,543.016,543.016,373.247,508.7479,1056.048,1088.813,275.4124,275.4124,275.4124,275.4124,89,74.1514,14693460,14623740,14571220,14571220,14571220,14571220,14690710,14690710,14690710,14690710,4598414,3096251,3097167,3097167,3097167,3097167,8495703,58255880,46769740,66751580,187079000,14528720,9995421.0
