time000000000,tempf012010000,tempf020010000,tempf114010000,tempf124010000,tempf134010000,tempf144010000,tempf117010000,tempf127010000,tempf137010000,tempf147010000,tempf202010000,tempf250010000,mflowj022010000,mflowj010010000,mflowj112010000,mflowj122010000,mflowj132010000,mflowj142010000,mflowj201000000,mflowj255000000,p010010000,p022010000,p110010000,p120010000,p130010000,p140010000,p112010000,p122010000,p132010000,p142010000,p204010000,p250010000,p218010000,p228010000,p238010000,p248010000,cntrlvar000000101,cntrlvar000000102,cntrlvar000000104,cntrlvar000000103,cntrlvar000000105,p026050000,q026010000
0,558.1688,596.9468,596.5775,596.5775,596.5775,596.5775,558.1667,558.1667,558.1667,558.1667,373.15,507.0723,1006.1,1006.1,252.0,252.0,251.0,251.0,89,0.0,15533600,15517400,15499000,15499000,15499000,15499000,15518000,15518000,15518000,15518000,3190000,3004400,3000000,3000000,3000000,3000000,2800028,19200060,7443228,22000090,29772910,15488600,0.0
1,558.1404,576.6761,596.785,596.785,596.7867,596.7851,572.8531,572.8531,572.8551,572.854,373.2453,508.0034,951.2161,1047.438,252.0526,252.0526,252.052,252.0545,89,53.74113,15457200,15389610,15343490,15343490,15343490,15343490,15454400,15454400,15454400,15454400,4573189,3055173,3055520,3055520,3055524,3055524,3515882,24108690,40368340,27624570,161473400,15262790,14522.69
2,557.9938,564.454,596.6719,596.6719,596.6722,596.6719,567.2042,567.2042,567.2032,567.2021,373.2493,508.9548,984.8771,1019.434,255.501,255.501,255.5011,255.5016,89,73.20378,15192200,15125200,15079320,15079320,15079320,15079320,15189500,15189500,15189500,15189500,4631240,3107733,3108799,3108799,3108799,3108799,2824141,19365290,52516230,22189440,210064900,15051380,3862863.0
3,557.899,562.3505,596.2071,596.2071,596.2072,596.2071,562.0781,562.0781,562.0764,562.0756,373.251,509.4853,1008.562,1013.374,257.3963,257.3963,257.3958,257.396,89,84.51437,15000260,14933590,14887040,14887040,14887040,14887040,14997290,14997290,14997290,14997290,4656193,3137340,3138535,3138535,3138535,3138535,2809311,19263620,55034790,22072930,220139200,14863870,7868671.0
4,558.2526,561.9879,593.9359,593.9359,593.9359,593.9359,559.1349,559.1349,559.1352,559.1353,373.2505,509.4371,1023.161,1021.221,260.021,260.021,260.0211,260.0211,89,84.57931,14838970,14772090,14724240,14724240,14724240,14724240,14835960,14835960,14835960,14835960,4648068,3134640,3135884,3135884,3135884,3135884,2763150,18947140,54231720,21710290,216926900,14704520,9268916.0
5,559.1703,562.1349,588.6542,588.6542,588.6542,588.6542,556.3675,556.3675,556.3672,556.367,373.25,509.3789,1037.398,1036.607,265.5232,265.5232,265.5232,265.5233,89,84.12647,14722790,14655020,14605510,14605510,14605510,14605510,14719900,14719900,14719900,14719900,4640978,3131385,3132556,3132556,3132556,3132556,2691788,18457820,52863740,21149610,211454900,14577740,9849830.0
6,560.2493,562.7965,581.6085,581.6085,581.6085,581.6085,552.121,552.121,552.1209,552.1208,373.2484,509.0721,1050.782,1056.969,271.5656,271.5656,271.5656,271.5656,89,78.6697,14669690,14600780,14549810,14549810,14549810,14549810,14667000,14667000,14667000,14667000,4618606,3114262,3115266,3115266,3115266,3115266,2660130,18240750,49440860,20900880,197763400,14513450,9952220.0
7,560.9247,563.7396,574.9913,574.9913,574.9913,574.9913,547.43,547.43,547.4299,547.4299,373.2469,508.7476,1061.386,1077.011,276.1054,276.1054,276.1054,276.1054,89,72.55797,14617060,14547180,14495060,14495060,14495060,14495060,14614520,14614520,14614520,14614520,4597002,3096224,3097089,3097089,3097089,3097089,2704096,18542250,46481900,21246350,185927600,14456800,9761496.0
8,560.8595,564.5013,570.2014,570.2014,570.2014,570.2014,542.5084,542.5084,542.5084,542.5084,373.246,508.564,1066.666,1094.982,279.5343,279.5343,279.5343,279.5343,89,69.50283,14530900,14460410,14407660,14407660,14407660,14407660,14528450,14528450,14528450,14528450,4583467,3086058,3086832,3086832,3086832,3086832,2796987,19179200,44135240,21976190,176540900,14368680,9895652.0
9,559.9144,564.6761,567.2945,567.2945,567.2945,567.2945,539.5121,539.5121,539.512,539.512,373.2462,508.5618,1068.96,1108.914,281.4794,281.4794,281.4794,281.4794,89,70.27933,14444440,14373550,14320500,14320500,14320500,14320500,14441980,14441980,14441980,14441980,4586284,3085692,3086461,3086461,3086461,3086461,2913752,19979880,44236250,22893630,176945000,14280100,10006750.0
