time000000000,tempf012010000,tempf020010000,tempf114010000,tempf124010000,tempf134010000,tempf144010000,tempf117010000,tempf127010000,tempf137010000,tempf147010000,tempf202010000,tempf250010000,mflowj022010000,mflowj010010000,mflowj112010000,mflowj122010000,mflowj132010000,mflowj142010000,mflowj201000000,mflowj255000000,p010010000,p022010000,p110010000,p120010000,p130010000,p140010000,p112010000,p122010000,p132010000,p142010000,p204010000,p250010000,p218010000,p228010000,p238010000,p248010000,cntrlvar000000101,cntrlvar000000102,cntrlvar000000104,cntrlvar000000103,cntrlvar000000105,p026050000,q026010000
0.00E+00,5.58E+02,5.97E+02,5.97E+02,5.97E+02,5.97E+02,5.97E+02,5.58E+02,5.58E+02,5.58E+02,5.58E+02,3.73E+02,5.07E+02,1.01E+03,1.01E+03,2.52E+02,2.52E+02,2.51E+02,2.51E+02,8.90E+01,0.00E+00,1.55E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,3.19E+06,3.00E+06,3.00E+06,3.00E+06,3.00E+06,3.00E+06,1.12E+07,7.68E+07,7.44E+06,8.80E+07,2.98E+07,1.55E+07,0.00E+00
1.00E+00,5.58E+02,5.83E+02,5.97E+02,5.97E+02,5.97E+02,5.97E+02,5.73E+02,5.73E+02,5.73E+02,5.73E+02,3.73E+02,5.08E+02,9.67E+02,1.04E+03,2.50E+02,2.50E+02,2.50E+02,2.50E+02,8.90E+01,5.37E+01,1.55E+07,1.55E+07,1.54E+07,1.54E+07,1.54E+07,1.54E+07,1.55E+07,1.55E+07,1.55E+07,1.55E+07,4.57E+06,3.06E+06,3.06E+06,3.06E+06,3.06E+06,3.06E+06,1.17E+07,8.00E+07,3.98E+07,9.16E+07,1.59E+08,1.54E+07,1.67E+03
2.00E+00,5.58E+02,5.76E+02,5.97E+02,5.97E+02,5.97E+02,5.97E+02,5.67E+02,5.67E+02,5.67E+02,5.67E+02,3.73E+02,5.09E+02,9.91E+02,1.01E+03,2.53E+02,2.53E+02,2.53E+02,2.53E+02,8.90E+01,7.31E+01,1.53E+07,1.53E+07,1.52E+07,1.52E+07,1.52E+07,1.52E+07,1.53E+07,1.53E+07,1.53E+07,1.53E+07,4.63E+06,3.11E+06,3.11E+06,3.11E+06,3.11E+06,3.11E+06,1.12E+07,7.69E+07,5.25E+07,8.81E+07,2.10E+08,1.52E+07,2.79E+05
3.00E+00,5.58E+02,5.74E+02,5.96E+02,5.96E+02,5.96E+02,5.96E+02,5.62E+02,5.62E+02,5.62E+02,5.62E+02,3.73E+02,5.09E+02,1.01E+03,1.01E+03,2.55E+02,2.55E+02,2.55E+02,2.55E+02,8.90E+01,8.40E+01,1.52E+07,1.51E+07,1.51E+07,1.51E+07,1.51E+07,1.51E+07,1.52E+07,1.52E+07,1.52E+07,1.52E+07,4.65E+06,3.14E+06,3.14E+06,3.14E+06,3.14E+06,3.14E+06,1.12E+07,7.68E+07,5.47E+07,8.80E+07,2.19E+08,1.51E+07,6.10E+06
4.00E+00,5.58E+02,5.74E+02,5.95E+02,5.95E+02,5.95E+02,5.95E+02,5.59E+02,5.59E+02,5.59E+02,5.59E+02,3.73E+02,5.09E+02,1.02E+03,1.01E+03,2.57E+02,2.57E+02,2.57E+02,2.57E+02,8.90E+01,8.48E+01,1.51E+07,1.50E+07,1.50E+07,1.50E+07,1.50E+07,1.50E+07,1.51E+07,1.51E+07,1.51E+07,1.51E+07,4.65E+06,3.14E+06,3.14E+06,3.14E+06,3.14E+06,3.14E+06,1.12E+07,7.66E+07,5.44E+07,8.77E+07,2.18E+08,1.49E+07,8.68E+06
5.00E+00,5.59E+02,5.74E+02,5.91E+02,5.91E+02,5.91E+02,5.91E+02,5.57E+02,5.57E+02,5.57E+02,5.57E+02,3.73E+02,5.09E+02,1.03E+03,1.03E+03,2.61E+02,2.61E+02,2.61E+02,2.61E+02,8.90E+01,8.53E+01,1.50E+07,1.49E+07,1.49E+07,1.49E+07,1.49E+07,1.49E+07,1.50E+07,1.50E+07,1.50E+07,1.50E+07,4.65E+06,3.14E+06,3.14E+06,3.14E+06,3.14E+06,3.14E+06,1.11E+07,7.62E+07,5.36E+07,8.73E+07,2.14E+08,1.49E+07,9.54E+06
6.00E+00,5.60E+02,5.75E+02,5.86E+02,5.86E+02,5.86E+02,5.86E+02,5.54E+02,5.54E+02,5.54E+02,5.54E+02,3.73E+02,5.09E+02,1.04E+03,1.04E+03,2.66E+02,2.66E+02,2.66E+02,2.66E+02,8.90E+01,8.24E+01,1.50E+07,1.49E+07,1.48E+07,1.48E+07,1.48E+07,1.48E+07,1.49E+07,1.49E+07,1.49E+07,1.49E+07,4.63E+06,3.13E+06,3.13E+06,3.13E+06,3.13E+06,3.13E+06,1.11E+07,7.60E+07,5.14E+07,8.71E+07,2.06E+08,1.48E+07,9.85E+06
7.00E+00,5.61E+02,5.76E+02,5.82E+02,5.82E+02,5.82E+02,5.82E+02,5.51E+02,5.51E+02,5.51E+02,5.51E+02,3.73E+02,5.09E+02,1.04E+03,1.06E+03,2.69E+02,2.69E+02,2.69E+02,2.69E+02,8.90E+01,7.83E+01,1.49E+07,1.48E+07,1.48E+07,1.48E+07,1.48E+07,1.48E+07,1.49E+07,1.49E+07,1.49E+07,1.49E+07,4.62E+06,3.11E+06,3.11E+06,3.11E+06,3.11E+06,3.11E+06,1.11E+07,7.62E+07,4.95E+07,8.73E+07,1.98E+08,1.47E+07,9.76E+06
8.00E+00,5.61E+02,5.76E+02,5.79E+02,5.79E+02,5.79E+02,5.79E+02,5.48E+02,5.48E+02,5.48E+02,5.48E+02,3.73E+02,5.09E+02,1.05E+03,1.07E+03,2.71E+02,2.71E+02,2.71E+02,2.71E+02,8.90E+01,8.03E+01,1.49E+07,1.48E+07,1.47E+07,1.47E+07,1.47E+07,1.47E+07,1.49E+07,1.49E+07,1.49E+07,1.49E+07,4.62E+06,3.12E+06,3.12E+06,3.12E+06,3.12E+06,3.12E+06,1.12E+07,7.67E+07,4.99E+07,8.79E+07,2.00E+08,1.47E+07,9.90E+06
9.00E+00,5.60E+02,5.76E+02,5.77E+02,5.77E+02,5.77E+02,5.77E+02,5.45E+02,5.45E+02,5.45E+02,5.45E+02,3.73E+02,5.09E+02,1.05E+03,1.08E+03,2.72E+02,2.72E+02,2.72E+02,2.72E+02,8.90E+01,7.65E+01,1.48E+07,1.47E+07,1.47E+07,1.47E+07,1.47E+07,1.47E+07,1.48E+07,1.48E+07,1.48E+07,1.48E+07,4.61E+06,3.10E+06,3.10E+06,3.10E+06,3.10E+06,3.10E+06,1.13E+07,7.74E+07,4.78E+07,8.87E+07,1.91E+08,1.46E+07,9.99E+06
