"time000000000","tempf012010000","tempf020010000","tempf114010000","tempf124010000","tempf134010000","tempf144010000","tempf117010000","tempf127010000","tempf137010000","tempf147010000","tempf202010000","tempf250010000","mflowj022010000","mflowj010010000","mflowj112010000","mflowj122010000","mflowj132010000","mflowj142010000","mflowj201000000","mflowj255000000","p010010000","p022010000","p110010000","p120010000","p130010000","p140010000","p112010000","p122010000","p132010000","p142010000","p204010000","p250010000","p218010000","p228010000","p238010000","p248010000","cntrlvar000000101","cntrlvar000000102","cntrlvar000000104","cntrlvar000000103","cntrlvar000000105","p026050000","q026010000"
"0.00E+0","5.58E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.58E+2","5.58E+2","5.58E+2","5.58E+2","3.73E+2","5.07E+2","1.01E+3","1.01E+3","2.52E+2","2.52E+2","2.51E+2","2.51E+2","8.90E+1","0.00E+0","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","3.19E+6","3.00E+6","3.00E+6","3.00E+6","3.00E+6","3.00E+6","5.60E+6","3.84E+7","7.44E+6","4.40E+7","2.98E+7","1.55E+7","0.00E+0"
"1.00E+0","5.58E+2","5.79E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.73E+2","5.73E+2","5.73E+2","5.73E+2","3.73E+2","5.08E+2","9.58E+2","1.04E+3","2.51E+2","2.51E+2","2.51E+2","2.51E+2","8.90E+1","5.33E+1","1.55E+7","1.54E+7","1.54E+7","1.54E+7","1.54E+7","1.54E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","4.58E+6","3.05E+6","3.05E+6","3.05E+6","3.05E+6","3.05E+6","6.23E+6","4.27E+7","4.24E+7","4.90E+7","1.69E+8","1.53E+7","3.57E+3"
"2.00E+0","5.58E+2","5.68E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.67E+2","5.67E+2","5.67E+2","5.67E+2","3.73E+2","5.09E+2","9.87E+2","1.02E+3","2.55E+2","2.55E+2","2.55E+2","2.55E+2","8.90E+1","7.33E+1","1.52E+7","1.52E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","1.52E+7","1.52E+7","1.52E+7","1.52E+7","4.63E+6","3.11E+6","3.11E+6","3.11E+6","3.11E+6","3.11E+6","5.62E+6","3.85E+7","5.25E+7","4.41E+7","2.10E+8","1.51E+7","2.92E+6"
"3.00E+0","5.58E+2","5.66E+2","5.96E+2","5.96E+2","5.96E+2","5.96E+2","5.62E+2","5.62E+2","5.62E+2","5.62E+2","3.73E+2","5.09E+2","1.01E+3","1.01E+3","2.57E+2","2.57E+2","2.57E+2","2.57E+2","8.90E+1","8.43E+1","1.51E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","4.66E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","5.61E+6","3.84E+7","5.49E+7","4.41E+7","2.20E+8","1.49E+7","7.59E+6"
"4.00E+0","5.58E+2","5.66E+2","5.94E+2","5.94E+2","5.94E+2","5.94E+2","5.59E+2","5.59E+2","5.59E+2","5.59E+2","3.73E+2","5.09E+2","1.02E+3","1.02E+3","2.59E+2","2.59E+2","2.59E+2","2.59E+2","8.90E+1","8.47E+1","1.49E+7","1.49E+7","1.48E+7","1.48E+7","1.48E+7","1.48E+7","1.49E+7","1.49E+7","1.49E+7","1.49E+7","4.65E+6","3.13E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","5.56E+6","3.82E+7","5.43E+7","4.37E+7","2.17E+8","1.48E+7","9.24E+6"
"5.00E+0","5.59E+2","5.66E+2","5.89E+2","5.89E+2","5.89E+2","5.89E+2","5.57E+2","5.57E+2","5.57E+2","5.57E+2","3.73E+2","5.09E+2","1.03E+3","1.03E+3","2.64E+2","2.64E+2","2.64E+2","2.64E+2","8.90E+1","8.45E+1","1.48E+7","1.47E+7","1.47E+7","1.47E+7","1.47E+7","1.47E+7","1.48E+7","1.48E+7","1.48E+7","1.48E+7","4.64E+6","3.13E+6","3.13E+6","3.13E+6","3.13E+6","3.13E+6","5.50E+6","3.77E+7","5.31E+7","4.32E+7","2.12E+8","1.47E+7","9.79E+6"
"6.00E+0","5.60E+2","5.67E+2","5.83E+2","5.83E+2","5.83E+2","5.83E+2","5.53E+2","5.53E+2","5.53E+2","5.53E+2","3.73E+2","5.09E+2","1.05E+3","1.05E+3","2.70E+2","2.70E+2","2.70E+2","2.70E+2","8.90E+1","7.98E+1","1.47E+7","1.47E+7","1.46E+7","1.46E+7","1.46E+7","1.46E+7","1.47E+7","1.47E+7","1.47E+7","1.47E+7","4.62E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","5.47E+6","3.75E+7","5.00E+7","4.30E+7","2.00E+8","1.46E+7","9.95E+6"
"7.00E+0","5.61E+2","5.68E+2","5.77E+2","5.77E+2","5.77E+2","5.77E+2","5.48E+2","5.48E+2","5.48E+2","5.48E+2","3.73E+2","5.09E+2","1.06E+3","1.07E+3","2.74E+2","2.74E+2","2.74E+2","2.74E+2","8.90E+1","7.45E+1","1.47E+7","1.46E+7","1.46E+7","1.46E+7","1.46E+7","1.46E+7","1.47E+7","1.47E+7","1.47E+7","1.47E+7","4.60E+6","3.10E+6","3.10E+6","3.10E+6","3.10E+6","3.10E+6","5.51E+6","3.78E+7","4.75E+7","4.33E+7","1.90E+8","1.45E+7","9.75E+6"
"8.00E+0","5.61E+2","5.68E+2","5.73E+2","5.73E+2","5.73E+2","5.73E+2","5.44E+2","5.44E+2","5.44E+2","5.44E+2","3.73E+2","5.09E+2","1.06E+3","1.09E+3","2.77E+2","2.77E+2","2.77E+2","2.77E+2","8.90E+1","7.30E+1","1.46E+7","1.46E+7","1.45E+7","1.45E+7","1.45E+7","1.45E+7","1.46E+7","1.46E+7","1.46E+7","1.46E+7","4.59E+6","3.09E+6","3.10E+6","3.10E+6","3.10E+6","3.10E+6","5.60E+6","3.84E+7","4.59E+7","4.40E+7","1.84E+8","1.45E+7","9.90E+6"
"9.00E+0","5.60E+2","5.69E+2","5.71E+2","5.71E+2","5.71E+2","5.71E+2","5.41E+2","5.41E+2","5.41E+2","5.41E+2","3.73E+2","5.09E+2","1.06E+3","1.10E+3","2.79E+2","2.79E+2","2.79E+2","2.79E+2","8.90E+1","7.47E+1","1.46E+7","1.45E+7","1.44E+7","1.44E+7","1.44E+7","1.44E+7","1.46E+7","1.46E+7","1.46E+7","1.46E+7","4.60E+6","3.10E+6","3.10E+6","3.10E+6","3.10E+6","3.10E+6","5.71E+6","3.91E+7","4.67E+7","4.48E+7","1.87E+8","1.44E+7","1.00E+7"
