time000000000,tempf012010000,tempf020010000,tempf114010000,tempf124010000,tempf134010000,tempf144010000,tempf117010000,tempf127010000,tempf137010000,tempf147010000,tempf202010000,tempf250010000,mflowj022010000,mflowj010010000,mflowj112010000,mflowj122010000,mflowj132010000,mflowj142010000,mflowj201000000,mflowj255000000,p010010000,p022010000,p110010000,p120010000,p130010000,p140010000,p112010000,p122010000,p132010000,p142010000,p204010000,p250010000,p218010000,p228010000,p238010000,p248010000,cntrlvar000000101,cntrlvar000000102,cntrlvar000000104,cntrlvar000000103,cntrlvar000000105,p026050000,q026010000
40,531.6392,552.0933,555.4937,555.4937,555.4937,555.4937,528.8289,528.8289,528.8289,528.8289,373.2455,508.4337,1114.433,1121.091,280.7349,280.7349,280.7349,280.7349,89,82.67791,13758560,13684530,13629420,13629420,13629420,13629420,13755620,13755620,13755620,13755620,4577048,3077762,3078323,3078323,3078323,3078323,14066740,96458210,37623540,110524900,150494200,13648470,9953748.0
41,531.2209,551.6821,554.9144,554.9144,554.9144,554.9144,528.5043,528.5043,528.5043,528.5043,373.2454,508.3994,1115.452,1124.928,281.8463,281.8463,281.8463,281.8463,89,82.20334,13820930,13746680,13691490,13691490,13691490,13691490,13817780,13817780,13817780,13817780,4575068,3076090,3076640,3076640,3076640,3076640,14056590,96387220,37247330,110443800,148989300,13660320,10391760.0
42,530.8,551.26,554.4075,554.4075,554.4075,554.4075,528.2049,528.2049,528.2049,528.2049,373.2453,508.3782,1117.464,1125.745,281.9474,281.9474,281.9474,281.9474,89,82.24858,13860950,13786540,13731200,13731200,13731200,13731200,13857720,13857720,13857720,13857720,4573770,3075059,3075600,3075600,3075600,3075600,14056480,96386430,36909020,110442900,147636100,13684490,9980825.0
43,530.3886,550.8414,553.9341,553.9341,553.9341,553.9341,527.934,527.934,527.934,527.934,373.2452,508.3622,1119.167,1126.216,281.9657,281.9657,281.9657,281.9657,89,82.38511,13903760,13829250,13773800,13773800,13773800,13773800,13900520,13900520,13900520,13900520,4572668,3074212,3074744,3074744,3074744,3074744,14056850,96389160,36591540,110446000,146366100,13729110,9982066.0
44,529.9901,550.4297,553.4796,553.4796,553.4796,553.4796,527.6777,527.6777,527.6777,527.6777,373.2451,508.3472,1120.252,1127.135,282.1859,282.1859,282.1859,282.1859,89,82.48593,13945100,13870500,13815010,13815010,13815010,13815010,13941880,13941880,13941880,13941880,4571588,3073385,3073909,3073909,3073909,3073909,14055170,96377660,36287970,110432800,145151900,13774470,9979440.0
45,529.6044,550.0334,553.038,553.038,553.038,553.038,527.4312,527.4312,527.4312,527.4312,373.2451,508.3321,1121.37,1128.148,282.4431,282.4431,282.4431,282.4431,89,82.56934,13996720,13922040,13866490,13866490,13866490,13866490,13993520,13993520,13993520,13993520,4570618,3072561,3073077,3073077,3073077,3073077,14052450,96358980,35993220,110411400,143972900,13826030,9979435.0
46,529.2402,549.6429,552.6014,552.6014,552.6014,552.6014,527.1893,527.1893,527.1893,527.1893,373.245,508.3182,1122.605,1129.002,282.648,282.648,282.648,282.648,89,82.68998,14048880,13974100,13918480,13918480,13918480,13918480,14045670,14045670,14045670,14045670,4569636,3071795,3072304,3072304,3072304,3072304,14049830,96341010,35704210,110390800,142816800,13877640,9976610.0
47,528.8981,549.2704,552.1641,552.1641,552.1641,552.1641,526.9476,526.9476,526.9476,526.9476,373.2449,508.3029,1123.806,1129.847,282.8542,282.8542,282.8542,282.8542,89,82.68641,14098410,14023540,13967860,13967860,13967860,13967860,14095200,14095200,14095200,14095200,4568537,3070928,3071430,3071430,3071430,3071430,14046900,96320940,35416440,110367800,141665700,13927250,9974737.0
48,528.5779,548.9193,551.7293,551.7293,551.7293,551.7293,526.7057,526.7057,526.7057,526.7057,373.2449,508.2866,1124.962,1130.7,283.0628,283.0628,283.0628,283.0628,89,82.64273,14146250,14071290,14015550,14015550,14015550,14015550,14143050,14143050,14143050,14143050,4567413,3070026,3070520,3070520,3070520,3070520,14043930,96300590,35129250,110344500,140517000,13974740,9973209.0
49,528.2775,548.59,551.3018,551.3018,551.3018,551.3018,526.4664,526.4664,526.4664,526.4664,373.2448,508.2706,1126.079,1131.544,283.2666,283.2666,283.2666,283.2666,89,82.61646,14193040,14117990,14062190,14062190,14062190,14062190,14189840,14189840,14189840,14189840,4566304,3069149,3069638,3069638,3069638,3069638,14041260,96282300,34846040,110323600,139384200,14021200,9974196.0
50,527.9938,548.2812,550.8855,550.8855,550.8855,550.8855,526.2316,526.2316,526.2316,526.2316,373.2447,508.2549,1127.135,1132.404,283.4738,283.4738,283.4738,283.4738,89,82.59225,14239740,14164610,14108750,14108750,14108750,14108750,14236540,14236540,14236540,14236540,4565228,3068290,3068773,3068773,3068773,3068773,14038960,96266460,34569320,110305400,138277300,14067400,9974834.0
51,527.723,547.9901,550.4841,550.4841,550.4841,550.4841,526.0036,526.0036,526.0036,526.0036,373.2446,508.2401,1128.151,1133.229,283.6683,283.6683,283.6683,283.6683,89,82.60151,14285990,14210780,14154870,14154870,14154870,14154870,14282800,14282800,14282800,14282800,4564200,3067485,3067963,3067963,3067963,3067963,14037170,96254230,34301880,110291400,137207500,14113370,9975371.0
52,527.462,547.7133,550.1003,550.1003,550.1003,550.1003,525.7841,525.7841,525.7841,525.7841,373.2446,508.2259,1129.116,1134.04,283.8575,283.8575,283.8575,283.8575,89,82.61439,14332110,14256830,14200860,14200860,14200860,14200860,14328920,14328920,14328920,14328920,4563210,3066716,3067189,3067189,3067189,3067189,14035790,96244730,34045600,110280500,136182400,14159240,9975822.0
53,527.2087,547.4478,549.7288,549.7288,549.7288,549.7288,525.5749,525.5749,525.5749,525.5749,373.2446,508.2122,1130.036,1134.833,284.0409,284.0409,284.0409,284.0409,89,82.62752,14378760,14303410,14247390,14247390,14247390,14247390,14375580,14375580,14375580,14375580,4562914,3065946,3066416,3066416,3066416,3066416,14034690,96237220,33796140,110271900,135184500,14205620,9975289.0
54,526.9617,547.191,549.3757,549.3757,549.3757,549.3757,525.3826,525.3826,525.3826,525.3826,373.2445,508.2142,1130.92,1135.583,284.2087,284.2087,284.2087,284.2087,89,84.28008,14426140,14350720,14294640,14294640,14294640,14294640,14422960,14422960,14422960,14422960,4562848,3066469,3066940,3066940,3066940,3066940,14033790,96231070,33555170,110264900,134220700,14253110,9975859.0
55,526.7205,546.9411,549.0421,549.0421,549.0421,549.0421,525.1983,525.1983,525.1983,525.1983,373.2445,508.2085,1131.76,1136.281,284.3707,284.3707,284.3707,284.3707,89,84.06493,14473490,14398000,14341890,14341890,14341890,14341890,14470320,14470320,14470320,14470320,4561640,3065704,3066170,3066170,3066170,3066170,14032970,96225430,33346320,110258400,133385300,14300530,9975974.0
56,526.4852,546.6972,548.7262,548.7262,548.7262,548.7262,525.0166,525.0166,525.0166,525.0166,373.2444,508.1893,1132.567,1136.933,284.522,284.522,284.522,284.522,89,83.35393,14519990,14444440,14388280,14388280,14388280,14388280,14516820,14516820,14516820,14516820,4560174,3064563,3065025,3065025,3065025,3065025,14032240,96220380,33148080,110252600,132592300,14346800,9976046.0
57,526.2565,546.4592,548.4244,548.4244,548.4244,548.4244,524.8434,524.8434,524.8434,524.8434,373.2443,508.1712,1133.349,1137.555,284.6646,284.6646,284.6646,284.6646,89,82.98583,14564350,14488740,14432540,14432540,14432540,14432540,14561180,14561180,14561180,14561180,4559104,3063673,3064132,3064132,3064132,3064132,14031350,96214300,32954390,110245600,131817600,14390790,9976102.0
