"time000000000","tempf012010000","tempf020010000","tempf114010000","tempf124010000","tempf134010000","tempf144010000","tempf117010000","tempf127010000","tempf137010000","tempf147010000","tempf202010000","tempf250010000","mflowj022010000","mflowj010010000","mflowj112010000","mflowj122010000","mflowj132010000","mflowj142010000","mflowj201000000","mflowj255000000","p010010000","p022010000","p110010000","p120010000","p130010000","p140010000","p112010000","p122010000","p132010000","p142010000","p204010000","p250010000","p218010000","p228010000","p238010000","p248010000","cntrlvar000000101","cntrlvar000000102","cntrlvar000000104","cntrlvar000000103","cntrlvar000000105","p026050000","q026010000"
"0.00E+0","5.58E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.58E+2","5.58E+2","5.58E+2","5.58E+2","3.73E+2","5.07E+2","1.01E+3","1.01E+3","2.52E+2","2.52E+2","2.51E+2","2.51E+2","8.90E+1","0.00E+0","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","3.19E+6","3.00E+6","3.00E+6","3.00E+6","3.00E+6","3.00E+6","1.68E+7","1.15E+8","7.44E+6","1.32E+8","2.98E+7","1.55E+7","0.00E+0"
"1.00E+0","5.58E+2","5.88E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.73E+2","5.73E+2","5.73E+2","5.73E+2","3.73E+2","5.08E+2","9.78E+2","1.03E+3","2.48E+2","2.48E+2","2.48E+2","2.48E+2","8.90E+1","5.38E+1","1.56E+7","1.55E+7","1.54E+7","1.54E+7","1.54E+7","1.54E+7","1.56E+7","1.56E+7","1.56E+7","1.56E+7","4.57E+6","3.06E+6","3.06E+6","3.06E+6","3.06E+6","3.06E+6","1.71E+7","1.17E+8","3.96E+7","1.34E+8","1.58E+8","1.55E+7","3.09E+2"
"2.00E+0","5.58E+2","5.83E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.67E+2","5.67E+2","5.67E+2","5.67E+2","3.73E+2","5.09E+2","9.97E+2","1.00E+3","2.51E+2","2.51E+2","2.51E+2","2.51E+2","8.90E+1","7.31E+1","1.55E+7","1.54E+7","1.54E+7","1.54E+7","1.54E+7","1.54E+7","1.55E+7","1.55E+7","1.55E+7","1.55E+7","4.63E+6","3.11E+6","3.11E+6","3.11E+6","3.11E+6","3.11E+6","1.68E+7","1.15E+8","5.25E+7","1.32E+8","2.10E+8","1.53E+7","2.34E+3"
"3.00E+0","5.58E+2","5.82E+2","5.97E+2","5.97E+2","5.97E+2","5.97E+2","5.62E+2","5.62E+2","5.62E+2","5.62E+2","3.73E+2","5.09E+2","1.01E+3","9.99E+2","2.53E+2","2.53E+2","2.53E+2","2.53E+2","8.90E+1","8.37E+1","1.54E+7","1.53E+7","1.53E+7","1.53E+7","1.53E+7","1.53E+7","1.54E+7","1.54E+7","1.54E+7","1.54E+7","4.65E+6","3.13E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","1.68E+7","1.15E+8","5.45E+7","1.32E+8","2.18E+8","1.52E+7","5.18E+5"
"4.00E+0","5.58E+2","5.82E+2","5.95E+2","5.95E+2","5.95E+2","5.95E+2","5.59E+2","5.59E+2","5.59E+2","5.59E+2","3.73E+2","5.09E+2","1.01E+3","1.01E+3","2.55E+2","2.55E+2","2.55E+2","2.55E+2","8.90E+1","8.51E+1","1.53E+7","1.52E+7","1.52E+7","1.52E+7","1.52E+7","1.52E+7","1.53E+7","1.53E+7","1.53E+7","1.53E+7","4.65E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","1.68E+7","1.15E+8","5.46E+7","1.32E+8","2.18E+8","1.51E+7","6.73E+6"
"5.00E+0","5.59E+2","5.82E+2","5.93E+2","5.93E+2","5.93E+2","5.93E+2","5.57E+2","5.57E+2","5.57E+2","5.57E+2","3.73E+2","5.10E+2","1.02E+3","1.02E+3","2.58E+2","2.58E+2","2.58E+2","2.58E+2","8.90E+1","8.63E+1","1.52E+7","1.52E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","1.52E+7","1.52E+7","1.52E+7","1.52E+7","4.65E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","3.14E+6","1.67E+7","1.15E+8","5.41E+7","1.31E+8","2.16E+8","1.51E+7","8.83E+6"
"6.00E+0","5.60E+2","5.83E+2","5.89E+2","5.89E+2","5.89E+2","5.89E+2","5.55E+2","5.55E+2","5.55E+2","5.55E+2","3.73E+2","5.09E+2","1.03E+3","1.03E+3","2.61E+2","2.61E+2","2.61E+2","2.61E+2","8.90E+1","8.46E+1","1.52E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","1.52E+7","1.52E+7","1.52E+7","1.52E+7","4.64E+6","3.13E+6","3.13E+6","3.13E+6","3.13E+6","3.13E+6","1.67E+7","1.14E+8","5.29E+7","1.31E+8","2.12E+8","1.50E+7","9.59E+6"
"7.00E+0","5.61E+2","5.83E+2","5.87E+2","5.87E+2","5.87E+2","5.87E+2","5.53E+2","5.53E+2","5.53E+2","5.53E+2","3.73E+2","5.09E+2","1.03E+3","1.04E+3","2.64E+2","2.64E+2","2.64E+2","2.64E+2","8.90E+1","8.17E+1","1.52E+7","1.51E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","1.52E+7","1.52E+7","1.52E+7","1.52E+7","4.63E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","1.67E+7","1.15E+8","5.13E+7","1.31E+8","2.05E+8","1.50E+7","9.80E+6"
"8.00E+0","5.61E+2","5.84E+2","5.85E+2","5.85E+2","5.85E+2","5.85E+2","5.51E+2","5.51E+2","5.51E+2","5.51E+2","3.73E+2","5.09E+2","1.03E+3","1.05E+3","2.65E+2","2.65E+2","2.65E+2","2.65E+2","8.90E+1","8.12E+1","1.51E+7","1.51E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","4.63E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","1.68E+7","1.15E+8","5.09E+7","1.32E+8","2.04E+8","1.50E+7","9.75E+6"
"9.00E+0","5.60E+2","5.84E+2","5.84E+2","5.84E+2","5.84E+2","5.84E+2","5.49E+2","5.49E+2","5.49E+2","5.49E+2","3.73E+2","5.09E+2","1.03E+3","1.06E+3","2.66E+2","2.66E+2","2.66E+2","2.66E+2","8.90E+1","8.31E+1","1.51E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","1.51E+7","1.51E+7","1.51E+7","1.51E+7","4.63E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","1.69E+7","1.16E+8","5.22E+7","1.33E+8","2.09E+8","1.49E+7","9.96E+6"
"1.00E+1","5.59E+2","5.84E+2","5.83E+2","5.83E+2","5.83E+2","5.83E+2","5.48E+2","5.48E+2","5.48E+2","5.48E+2","3.73E+2","5.09E+2","1.03E+3","1.06E+3","2.66E+2","2.66E+2","2.66E+2","2.66E+2","8.90E+1","8.33E+1","1.50E+7","1.50E+7","1.49E+7","1.49E+7","1.49E+7","1.49E+7","1.50E+7","1.50E+7","1.50E+7","1.50E+7","4.63E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","3.12E+6","1.69E+7","1.16E+8","5.10E+7","1.33E+8","2.04E+8","1.49E+7","1.00E+7"
